userId,movieId,rating,rating_year
115673,94959,5.0,2016
148570,1704,4.0,2004
172741,102903,5.0,2023
26431,129354,4.5,2019
80501,4855,4.0,2014
37683,1208,4.5,2020
74000,95720,3.0,2012
162832,3774,3.5,2011
199697,830,5.0,1999
94545,1196,3.0,2021
9074,2997,3.5,2018
150604,2692,4.0,2021
3704,435,2.0,1996
19113,185473,3.0,2018
103925,5869,5.0,2003
142927,1288,4.0,1997
20711,1488,5.0,1997
118463,3623,3.5,2006
60616,3160,2.0,2011
90575,81562,3.5,2014
150600,1639,5.0,2000
194474,908,3.0,2016
13467,169984,3.0,2018
127125,108981,3.0,2021
71543,1304,3.5,2015
90694,2520,4.0,2002
49095,63808,3.5,2017
46423,1370,3.0,2003
68888,1645,5.0,2000
196345,40815,2.5,2006
155421,69844,5.0,2022
74671,595,4.5,2010
152878,3016,3.0,2000
68230,357,4.0,2009
188861,2021,5.0,2018
190011,6934,3.0,2015
176683,1729,4.0,2001
110511,4848,4.0,2016
131095,80489,3.5,2012
163712,2701,3.0,2021
45076,1090,5.0,2001
36270,122910,3.0,2023
191518,95441,5.0,2017
165588,653,3.0,1997
67592,47,3.0,1996
164088,3203,4.0,2005
170813,202429,3.0,2020
14943,50,4.5,2018
169060,266,1.0,1998
54241,361,4.0,1999
106593,6377,3.0,2020
7777,3868,4.0,2000
169217,142488,4.5,2016
163633,3082,3.5,2006
194289,25,3.0,1997
132742,200838,4.0,2021
27498,3253,4.0,2002
155313,1019,4.0,2021
154324,6078,3.0,2006
190198,3267,3.0,2000
113200,7076,3.5,2005
85089,2819,5.0,2000
38396,72733,3.0,2020
21212,8880,2.5,2004
161725,802,1.5,2006
33658,115149,5.0,2019
43137,50005,3.5,2009
123112,8784,4.0,2006
69365,778,3.0,2010
44137,783,3.0,2004
78764,177763,3.0,2018
64710,551,3.5,2023
139958,10,4.0,1996
80565,3033,0.5,2020
173979,96417,3.0,2012
165613,79132,4.0,2018
142349,3108,5.0,2000
92955,8784,4.0,2020
44133,76251,2.0,2018
133495,6564,2.5,2023
60869,8593,3.0,2005
144518,5291,4.5,2010
94945,902,3.5,2013
77190,1344,5.0,2002
45925,3005,5.0,2012
25419,3006,2.5,2012
168607,1225,5.0,2003
21156,608,5.0,2000
196649,109848,3.0,2021
57286,3526,3.0,2008
75164,68157,4.0,2018
117215,286131,2.0,2023
8126,33166,2.0,2010
165365,1148,4.0,2006
139166,130686,1.5,2021
82380,1320,3.0,1996
45677,5952,4.5,2021
82369,5563,1.5,2004
14007,55442,5.0,2017
114098,40629,3.5,2014
70727,4975,3.0,2002
177399,1721,5.0,2015
146535,1210,4.0,2003
58800,157122,3.0,2017
33262,3448,3.0,2008
61794,976,2.0,1999
174351,59369,0.5,2018
6953,3448,4.5,2005
132310,45722,5.0,2012
55909,7254,3.0,2018
145717,97938,3.5,2014
143147,2571,4.0,2020
161441,5956,3.0,2004
37298,104,2.5,2005
6999,179819,4.0,2018
115885,4344,2.0,2008
101946,4308,2.5,2007
42581,4141,4.0,2006
134388,4641,4.5,2018
187946,590,4.5,2005
101481,2762,4.5,2007
13417,3018,1.5,2003
172857,111,4.0,1997
151514,608,5.0,1999
130809,2194,4.5,2022
105883,7361,5.0,2018
196535,1259,4.0,2005
79037,1513,3.5,2005
43129,1610,4.0,2012
164670,111659,2.5,2020
19992,173,1.0,2013
6645,40583,4.0,2021
189525,6773,3.5,2020
146502,122916,4.0,2020
186216,1582,3.0,1999
37475,140174,5.0,2018
162566,293,4.0,2004
194538,2005,5.0,2001
130144,4638,3.0,2012
73475,177615,4.0,2020
18600,69122,3.5,2020
108979,110,5.0,2010
135417,33679,3.0,2010
70980,8376,3.5,2017
29800,1517,0.5,2016
164891,5250,3.0,2002
30278,1041,5.0,2000
143468,5679,2.5,2017
136802,183011,4.0,2023
43565,8360,3.5,2021
45079,2248,4.5,2015
43890,223,5.0,2016
141002,2997,4.0,2004
31261,1717,2.0,2001
4005,162,4.0,2003
196113,94478,3.5,2012
117978,21,4.0,2000
189010,4975,3.5,2020
42397,265,4.0,2000
41093,32031,1.0,2018
51999,2095,3.0,1999
183554,1584,3.0,1998
100016,1304,4.0,2002
80058,97913,4.0,2018
100033,2329,4.0,2004
30772,2070,5.0,1999
68116,140265,4.5,2019
4188,2912,4.0,2002
185557,55276,5.0,2014
73211,8644,4.0,2017
72217,89492,4.0,2012
154711,4056,4.5,2005
121902,5617,4.5,2006
115016,5989,4.5,2008
182285,3897,3.0,2016
75597,4874,4.0,2015
28547,1455,4.0,2007
87498,800,5.0,2000
114935,94864,5.0,2017
119399,163645,3.5,2022
155010,1566,5.0,2019
19868,69,5.0,1998
75536,2396,5.0,2002
111954,52435,3.5,2012
64144,32,5.0,2002
110441,208,3.0,1996
63250,60950,3.5,2017
159205,407,5.0,1999
167450,122904,5.0,2021
27030,2162,1.0,2000
195096,1,5.0,2000
82850,114662,2.0,2016
70208,32196,4.0,2015
173726,112183,2.5,2023
10859,926,4.0,1997
99360,4878,4.5,2018
68562,5903,3.5,2017
33835,4015,2.0,2019
83924,168330,3.5,2018
163482,728,3.0,1997
171992,32587,4.0,2013
105979,71327,3.0,2015
176231,4735,4.0,2002
156569,2125,3.5,2015
85350,2434,5.0,2001
28551,608,5.0,1996
200778,5464,3.5,2012
74892,138208,3.0,2021
38497,135,3.0,2008
168870,4235,4.5,2020
152698,1228,3.0,2000
195238,19,2.0,2000
107088,7361,5.0,2016
132493,85414,5.0,2015
103964,134130,5.0,2016
107934,122906,2.5,2020
192994,112183,2.5,2015
37487,904,5.0,2003
192759,919,4.0,2015
175197,761,2.0,2005
193141,318,4.0,2000
156866,1198,5.0,2000
34397,2959,5.0,2016
527,3545,5.0,2001
82222,91500,4.0,2012
115325,333,1.0,1996
61341,915,4.0,1999
179416,72641,4.0,2018
91963,97304,4.0,2019
73375,148626,5.0,2021
33457,276,5.0,2001
35750,195,3.0,2000
90138,3949,4.0,2007
142453,48412,4.5,2018
168704,1171,4.0,2001
90433,588,5.0,2021
2707,798,4.0,2005
69815,158872,2.5,2017
112374,16,3.0,1996
23541,4720,4.0,2003
53915,2542,5.0,2015
45635,1370,3.5,2005
127895,4533,4.5,2014
94721,3556,3.0,2008
2707,1094,3.5,2005
197238,97950,2.0,2013
106221,2657,2.0,2000
144355,176567,5.0,2021
46620,108156,3.0,2014
66842,68,3.0,1996
163825,8643,4.5,2006
18369,2808,5.0,2018
194826,5135,3.5,2011
177221,2296,2.0,2001
152988,103228,3.5,2021
25654,3481,3.5,2017
120099,3264,2.5,2005
133336,202439,4.0,2021
105549,2769,4.0,2001
71550,6874,3.0,2019
122040,3969,3.0,2012
73293,72011,3.5,2022
36603,1020,4.0,2005
66311,4994,2.0,2005
24664,60069,5.0,2015
97467,79357,3.5,2020
85650,5693,2.5,2004
93697,109487,5.0,2015
120722,595,3.0,1996
70941,195159,4.0,2023
138476,4501,2.0,2005
143882,3263,3.0,2000
122503,2916,4.0,1999
22718,25,4.0,2001
171966,2641,3.0,2016
106366,8957,5.0,2020
84512,2406,2.0,2005
40455,2750,4.0,2001
63802,2051,4.0,1998
39081,5618,5.0,2016
44069,122882,4.5,2017
6028,73881,2.5,2021
97671,500,3.0,1996
35343,597,3.0,1996
41583,3911,5.0,2001
96656,428,4.0,2022
184522,47423,4.0,2018
160726,61262,2.5,2015
69114,34,3.0,1996
144917,832,1.0,1996
130886,7102,4.5,2009
134029,103253,2.0,2015
168427,8905,2.5,2020
14004,78637,1.0,2011
127033,2770,3.5,2017
179466,543,3.5,2019
89434,44191,3.5,2015
113661,743,3.5,2010
6471,52967,4.5,2009
12298,1580,3.5,2022
10651,111781,4.5,2017
87487,44191,3.0,2012
59752,1135,4.0,1999
83346,2918,3.0,2019
99622,3994,2.0,2003
38684,96737,1.0,2017
177897,2329,4.0,2008
64935,67197,2.0,2012
27643,3448,5.0,2001
98673,2102,3.0,2007
124512,357,3.0,2009
110021,63436,5.0,2019
119526,91094,4.5,2021
139135,2529,4.0,1999
166779,1645,4.0,2002
182251,226202,3.0,2022
55513,2840,3.5,2009
10455,3129,2.5,2006
169619,2826,1.0,2001
148266,4226,3.0,2006
23268,435,2.0,1996
141954,110,3.5,2016
70410,1394,4.0,2018
130836,3623,4.5,2007
106741,55820,4.5,2007
64687,924,4.0,2023
68396,899,3.0,1999
92410,1610,3.0,2019
194138,44225,3.5,2016
48085,1682,3.5,2011
118411,112623,4.0,2021
75789,6807,3.5,2007
20392,7008,2.5,2007
193822,1907,3.5,2019
55745,34,4.0,1996
43883,5956,3.5,2015
51570,2902,2.0,2000
41414,5528,2.5,2020
178186,8665,3.0,2014
39801,111,4.0,2019
70063,5445,4.0,2017
159787,3030,4.5,2004
113976,2000,5.0,2007
163216,1089,4.5,2013
55701,122892,2.5,2020
143730,637,3.0,2007
33853,72011,3.0,2022
61901,1584,2.5,2005
47134,1031,3.0,2003
40893,900,3.0,1999
66529,2959,4.5,2005
144205,588,3.5,2004
58234,593,3.0,2001
186580,2726,4.0,2006
63557,2539,3.5,2006
89622,3355,2.5,2015
31209,208,3.5,2011
70818,5682,3.0,2009
80590,2671,4.5,2005
49337,2916,5.0,1999
1469,5378,4.0,2012
146592,112556,5.0,2022
92861,10,3.0,1997
151060,2028,5.0,1998
23616,140956,4.0,2022
182505,1580,3.0,2023
20260,158238,4.0,2022
29616,2857,5.0,1999
18415,1225,4.0,2022
98015,204152,5.0,2023
179380,1270,4.0,2001
10565,6380,4.0,2003
52436,83480,5.0,2020
1439,924,4.0,2009
175144,125916,3.0,2017
190660,1231,4.5,2006
44371,31223,5.0,2016
198348,62155,4.5,2015
58161,122886,3.0,2020
175906,2407,3.5,2006
153052,170705,3.5,2022
150164,47,4.5,2015
114662,135141,5.0,2017
27777,3257,3.0,2000
154869,122920,3.0,2016
126813,3578,3.0,2003
62227,49530,4.0,2010
8608,5445,3.0,2004
44483,2889,4.0,2001
121177,69844,5.0,2019
116450,3793,4.0,2017
72416,1248,2.0,2016
163375,1394,3.0,1999
46936,1099,3.0,1996
5213,1200,2.5,2021
69713,3624,3.5,2005
15860,87876,2.0,2021
55647,307,5.0,2003
63392,6874,3.5,2019
87746,1207,4.0,2006
148957,4037,4.0,2001
64778,3755,2.5,2008
88986,5219,4.0,2019
122089,5419,2.5,2015
142616,4757,1.5,2006
96166,1641,3.0,1998
44698,941,3.0,2001
18336,3044,3.0,2000
109754,442,3.0,2000
193709,4246,3.0,2013
177299,8532,3.0,2008
103780,551,3.0,1996
80500,2268,4.0,2004
95405,1289,3.0,2002
25411,688,3.0,2006
170271,110,4.0,2022
78328,1,3.0,2008
92970,610,3.0,1996
158306,509,4.0,1996
21713,91126,4.0,2017
175679,1210,4.0,2020
12913,1029,4.0,2002
48486,4993,4.0,2016
102748,150,3.5,2008
56191,220380,3.5,2022
147057,187541,2.0,2023
23586,33794,4.0,2021
22252,115149,5.0,2021
130113,1380,5.0,2002
105990,832,5.0,1998
130204,2081,4.0,2004
132944,4226,3.5,2019
169069,41566,4.0,2017
124744,2701,3.5,2015
92790,593,3.0,2008
56437,2692,4.5,2004
36558,46972,2.0,2020
24182,8372,0.5,2006
125436,515,3.5,2015
62771,1831,2.5,2018
56823,6711,2.0,2012
49013,1644,5.0,2000
63761,3740,3.5,2023
126084,225,3.0,1996
31997,318,5.0,2000
24713,153,3.5,2007
69000,143355,3.5,2021
65512,3039,4.5,2014
185956,5254,3.0,2006
153865,40278,4.0,2020
128474,1101,5.0,2020
44520,2987,4.0,2000
26304,52579,1.5,2015
168291,208,3.5,2008
722,2355,2.5,2005
30464,464,3.0,1996
39874,41997,4.5,2023
101344,2657,4.0,2008
97171,86882,3.0,2016
170562,590,4.0,2020
66178,50794,3.5,2007
115020,45499,2.0,2023
190198,6218,4.5,2004
78891,8641,4.5,2004
197934,97923,4.0,2017
87602,4878,4.5,2021
98908,350,4.0,1996
666,551,4.5,2004
66317,53974,1.5,2008
690,186,1.0,1996
112602,1089,5.0,2017
139567,454,3.5,2008
163365,4447,4.5,2003
23248,1641,5.0,1999
97128,56174,4.0,2018
172590,95441,2.5,2020
191670,2324,4.5,2010
138404,349,5.0,1996
137997,3052,4.5,2018
169017,866,3.0,1996
57521,589,3.5,2007
131144,231,2.0,2006
62612,94864,3.5,2021
56564,3984,3.0,2005
43386,55290,3.5,2017
116197,2018,3.0,1998
182896,539,1.5,2017
169086,107348,2.0,2019
117962,63082,3.0,2015
63296,587,2.0,1996
51513,176935,3.0,2017
10647,290,5.0,1996
108046,56782,4.5,2015
14447,260,3.0,2016
72962,7376,3.0,2015
132728,2529,4.0,2005
113914,72386,3.5,2019
131862,1370,3.5,2008
142791,78499,5.0,2015
34630,48516,5.0,2019
34579,1090,0.5,2007
163677,1721,3.5,2017
113625,38038,4.0,2007
82196,800,2.5,2003
58809,4901,4.0,2008
48081,3624,3.5,2019
36485,2123,3.0,1999
58057,2019,5.0,2022
6749,185029,4.0,2018
91911,1032,0.5,2009
19818,4262,4.0,2008
63924,170,5.0,1996
123465,225145,2.0,2021
69945,3037,5.0,1999
42869,969,5.0,1997
103133,344,1.0,2016
16921,1956,4.0,2000
134897,6591,5.0,2005
21659,6377,3.5,2011
72318,256,2.5,2020
166781,2081,3.0,1999
29506,2138,2.0,2019
54742,4616,5.0,2001
56750,318,4.0,2013
167082,142488,4.5,2023
153767,103372,3.5,2019
94791,129,4.0,1998
59959,2080,3.5,2008
174534,971,4.0,1997
1067,97921,4.0,2015
69716,28,4.0,1999
119256,3317,4.0,2011
101,98243,4.0,2022
182781,106782,3.5,2019
2420,4973,2.0,2017
5816,4034,4.0,2009
30115,8636,3.5,2020
5933,1394,3.5,2004
119234,4343,3.0,2006
137794,1407,5.0,2001
167689,357,3.0,2015
175358,1591,3.0,2006
148788,26870,4.0,2008
37822,5218,4.0,2022
110462,42632,4.0,2021
158502,2023,3.5,2003
83514,52885,4.5,2022
22819,920,3.5,2007
19097,261131,3.5,2023
46954,79592,2.0,2016
40951,4993,2.5,2021
93122,114180,1.0,2017
166391,2921,3.0,1999
117447,112852,4.0,2016
146273,2997,5.0,2005
198143,936,5.0,2001
13281,140,3.0,1997
116812,2353,3.0,2001
47721,1090,3.0,2019
193330,79132,4.0,2018
92429,3676,5.0,2002
28065,441,4.0,2022
69828,1977,0.5,2019
21121,4896,1.5,2016
18515,2273,3.5,2009
137439,1198,4.5,2012
179189,184253,0.5,2019
171257,1550,2.0,2002
153690,3898,3.0,2001
125255,260,4.0,2017
198580,3752,3.5,2005
63975,4803,4.0,2002
71338,62374,3.5,2014
130617,380,5.0,2017
47568,5152,3.0,2019
57770,4223,3.5,2021
83923,1258,4.0,2009
181102,905,4.5,2006
156039,89492,4.0,2020
193919,585,3.0,2005
191813,36401,2.5,2016
113676,84954,4.0,2016
117475,2985,5.0,2015
83310,2701,3.0,2022
109410,4890,3.5,2003
149152,7347,3.0,2015
133557,43,4.0,1996
37185,19,3.0,1996
112695,788,4.0,1997
130138,139385,4.0,2021
182920,3821,1.5,2011
63494,8464,3.5,2021
141450,76093,3.5,2023
503,45081,4.5,2022
32148,166946,4.0,2020
48856,3949,3.5,2014
44968,4624,3.0,2008
19247,54286,4.5,2007
101734,2123,4.0,2000
167451,79091,4.0,2012
129207,38061,3.0,2021
86197,141866,4.0,2020
2941,1854,2.0,2000
132293,344,3.0,2011
184562,3421,4.0,2021
80218,164909,5.0,2023
22113,293,4.0,1996
138307,6,3.0,2013
47718,4014,4.0,2006
68833,122914,3.5,2019
76634,2302,2.5,2006
131691,65130,3.0,2018
136871,358,3.0,1996
22293,588,4.0,1999
142565,83424,3.5,2017
142623,89753,4.5,2015
99403,1777,5.0,2013
42271,44709,4.0,2015
75495,1552,3.0,2006
19984,7147,3.0,2018
185885,74458,4.0,2019
114531,892,2.0,1999
198779,6502,4.5,2022
132555,179819,3.5,2019
65107,27700,5.0,2008
107984,920,3.0,2000
16498,1882,2.0,2001
171063,1265,3.5,2016
118848,7454,3.5,2014
139275,1836,5.0,1999
141296,590,2.0,2005
186537,94777,4.5,2017
11485,5810,3.0,2003
33911,5901,4.5,2007
78622,1201,5.0,1998
141955,4326,4.0,2004
139126,3301,2.5,2004
116162,1831,3.0,1999
165318,2002,4.0,2005
173520,45,5.0,2005
187935,96488,4.5,2016
190088,79132,4.0,2017
177268,208,4.0,1998
17329,95,2.0,1997
107523,203375,3.5,2020
72001,196,4.0,2002
16757,96811,5.0,2018
47990,112623,3.5,2022
38939,1373,2.0,2002
79426,1240,3.5,2020
12743,4993,3.5,2007
91736,2080,4.0,1999
29148,3147,4.0,2015
103930,31698,3.0,2012
70098,37741,3.0,2007
6737,100714,3.5,2019
69831,6003,4.0,2005
159955,293,5.0,2017
130530,724,5.0,2021
90263,170355,4.5,2019
142413,55820,3.0,2015
133963,6963,4.5,2005
106605,7361,4.0,2005
166735,3262,2.5,2016
49764,260,0.5,2018
168823,61323,5.0,2017
19387,2819,3.5,2016
8899,899,5.0,2016
26890,166528,4.0,2017
129049,2096,4.0,2005
6424,2176,4.5,2011
3223,55765,4.5,2008
89861,65188,4.5,2021
77787,106487,3.5,2021
39682,541,3.0,2021
180172,6281,2.0,2023
68978,1307,4.0,2002
97203,500,4.0,1996
128480,2115,1.5,2010
83946,5995,4.0,2021
98467,4734,4.0,2017
13558,58559,4.0,2014
106109,88,3.0,2006
17399,782,3.0,2009
188327,2987,4.0,2002
110271,954,4.5,2022
42119,4993,4.0,2020
182188,81932,3.5,2020
71828,31255,4.0,2005
143563,1569,1.5,2003
99439,61352,3.5,2010
28018,3816,4.0,2000
148874,296,3.5,2010
6508,151,4.0,2005
196394,2395,4.0,2015
102150,63113,3.0,2018
126567,2410,3.5,2008
49921,48780,5.0,2008
5425,350,4.0,2000
124927,5120,3.0,2005
172698,27831,3.5,2015
45118,1210,5.0,2017
88625,2065,2.5,2003
160663,8665,4.0,2004
23316,1670,4.0,2000
85376,1544,3.5,2007
13044,47,4.5,2015
144094,1672,3.0,1999
186679,3653,1.0,2002
82428,905,4.0,2013
38760,115713,3.5,2016
186633,2268,3.0,2007
199647,6283,4.5,2011
160764,34542,4.0,2009
156795,1393,5.0,2010
103006,3671,4.0,2006
101436,3147,5.0,2017
134688,2790,2.5,2005
144687,33646,1.0,2019
51245,356,3.0,2016
7774,142488,5.0,2018
58288,928,5.0,2017
116245,8494,3.5,2005
186255,122918,4.0,2019
695,3967,4.0,2001
61099,736,2.5,2005
25421,82459,4.0,2015
13828,239490,3.5,2021
17739,5060,3.5,2006
194474,6377,3.0,2016
13256,1605,2.0,1997
34028,3114,2.0,2001
124104,73017,3.0,2018
131103,1208,5.0,1999
49527,4973,4.5,2015
159287,194,2.0,1996
152788,34150,3.0,2015
108704,93988,4.5,2012
120370,2640,3.0,2005
48494,176101,5.0,2018
199785,44,3.0,2006
41757,316,3.5,2005
16385,919,2.0,2006
119263,27773,3.5,2021
89921,3688,3.5,2006
199861,805,5.0,1997
1560,204698,3.0,2019
193959,356,4.0,2008
63328,8376,5.0,2017
172414,3007,4.0,2001
194075,7256,4.0,2014
33994,1835,4.0,2008
113165,2876,5.0,2009
194973,48780,4.0,2020
153183,85774,0.5,2015
85946,47404,3.0,2020
186898,157296,4.5,2021
64129,86882,3.5,2019
17700,2329,4.5,2020
138024,1097,4.5,2008
193717,7147,3.5,2004
175326,88744,3.5,2012
172006,109487,5.0,2016
167471,72998,3.0,2015
177076,1036,3.5,2020
118712,48780,5.0,2022
96993,350,3.0,2000
91154,2288,4.5,2019
126913,300,4.0,1996
96623,1090,3.5,2014
172281,4369,4.0,2020
105353,2269,3.0,2001
188533,3751,4.0,2013
171818,45730,3.5,2017
38078,71057,3.0,2015
129831,5357,3.5,2005
59942,122922,3.5,2018
155018,1,5.0,2015
171060,1753,1.0,1999
1381,1610,5.0,1999
81280,253,2.0,1996
164724,1821,4.0,1999
62327,30793,0.5,2015
81741,4306,2.0,2010
133830,5630,3.0,2023
190298,18,5.0,1996
90728,1611,4.0,2004
65781,2116,4.0,2000
97067,33639,4.5,2008
35328,133771,4.5,2020
163773,353,3.5,2013
185908,1209,4.0,2016
52419,5388,4.0,2002
106593,182715,4.5,2020
134544,157312,1.5,2016
151309,1199,4.5,2007
167099,2,1.0,2000
128764,5479,4.0,2010
195319,8874,4.0,2018
20670,5400,4.0,2002
198301,61132,0.5,2019
36298,4299,3.0,2005
197735,64030,1.5,2019
10108,316,2.0,1999
67400,1225,5.0,2014
197478,2324,3.0,2004
77344,119141,0.5,2017
84576,3063,4.0,1999
37985,2313,4.0,2000
26137,1732,2.0,2004
64198,1220,3.0,2013
84075,1073,0.5,2016
188797,49824,4.0,2007
150915,956,5.0,2000
115516,47,4.5,2013
53452,6218,0.5,2016
73496,858,1.0,2010
65847,1305,5.0,2021
123079,66171,5.0,2018
176514,81782,3.5,2017
196994,4216,5.0,2001
145098,67695,3.5,2009
77320,2699,3.0,2000
133805,6333,2.0,2015
172341,7254,3.5,2021
175181,586,3.5,2009
21972,85788,5.0,2016
91254,2105,4.0,2000
117593,1350,3.0,1998
44867,7361,5.0,2020
149916,203322,4.5,2020
152423,133771,4.0,2019
52268,94,2.0,2001
164028,6566,1.0,2018
181722,31427,2.0,2010
27254,54001,3.0,2017
27718,44665,5.0,2020
9901,477,2.0,1999
75946,3712,4.0,2000
193248,6709,2.0,2017
90458,5218,3.5,2011
179337,1202,4.0,1999
196353,2202,5.0,2002
13179,1722,3.5,2018
117477,6016,4.5,2008
75669,4014,4.0,2020
187033,2688,2.5,2011
67342,53121,1.0,2019
134663,2700,4.0,2010
45063,442,3.0,2000
85224,1917,3.5,2005
17187,1265,4.5,2011
129882,150,4.0,1996
55293,208,3.5,2005
139442,51662,4.5,2009
124832,86377,4.0,2016
11216,1206,4.5,2016
94982,1061,4.0,2010
176130,84952,5.0,2016
94774,5665,1.0,2002
93277,3917,4.0,2021
97829,1188,4.0,2013
174951,2617,2.0,1999
61771,2542,3.0,2020
187058,902,2.5,2017
66985,1912,3.5,2013
33629,3388,2.0,2000
170749,6934,2.5,2021
158483,2393,3.0,2014
11511,2006,3.0,2014
99503,51662,4.0,2015
128927,1552,3.0,2004
56629,5010,4.0,2019
187665,47997,3.0,2022
165431,508,5.0,2007
144455,32587,3.5,2005
110446,41569,3.5,2017
105541,3783,4.0,2001
72469,140174,4.0,2018
78070,55820,4.5,2008
75630,104841,5.0,2015
17507,1393,3.0,2006
172743,56757,4.0,2010
60389,5971,5.0,2014
58021,170945,4.5,2020
197305,150,5.0,1997
108224,43930,5.0,2023
197790,640,3.0,1997
71398,3617,3.5,2020
40962,48342,2.0,2007
146615,91542,3.5,2014
30237,222,2.5,2006
185547,3175,3.5,2008
167287,3246,4.0,2000
144025,4367,3.0,2001
378,2151,3.0,2000
181141,4720,4.0,2007
3614,1605,2.0,1997
35076,3769,3.0,2000
8143,5418,3.5,2019
122018,2959,3.5,2021
74448,278446,1.0,2023
20131,1197,5.0,2000
45751,5010,4.0,2002
24138,4896,4.0,2020
136126,329,4.0,1996
107955,81819,3.0,2020
89815,1260,4.0,2022
4511,3396,4.0,2010
139790,1907,4.0,2012
138665,4310,4.5,2016
1210,1610,5.0,2002
163771,551,4.0,2008
4979,208,3.0,1996
108863,94864,0.5,2020
170303,904,4.5,2012
124100,2694,4.0,2001
169392,2918,5.0,2001
83428,2193,4.0,2002
58243,74789,1.0,2021
13613,86298,4.0,2015
198887,76251,3.0,2015
172069,637,3.5,2003
42638,84152,4.0,2018
9963,1527,4.0,2016
178606,208289,4.5,2020
110627,8644,3.5,2008
72277,912,4.5,2009
21087,4963,3.5,2015
57308,1569,3.0,2005
106638,736,2.5,2007
111061,44195,2.5,2019
162621,165347,3.0,2022
49560,1259,3.0,2000
186593,3176,3.5,2016
52013,91500,4.0,2020
48470,2877,2.5,2018
128209,1248,5.0,2002
108037,277,3.0,2009
70443,2334,3.5,2018
140237,8464,5.0,2007
151789,1704,4.5,2017
110850,2353,3.0,2000
63959,736,1.0,2006
31698,1961,2.0,1998
196079,100390,4.0,2021
104034,2249,3.0,2000
85894,7569,3.0,2007
125820,2571,3.0,2015
64687,2411,3.0,2023
116921,164981,3.0,2018
58023,67087,5.0,2011
111059,912,3.0,2005
68823,2012,2.0,2002
7777,1949,5.0,1999
151533,6212,3.0,2006
160331,2628,4.0,2000
197093,253,3.0,1996
172469,1527,3.0,2002
166282,64839,3.5,2010
169438,3088,3.5,2005
38754,5313,3.0,2002
161761,141,4.0,1997
54810,33166,3.0,2013
140477,2,4.0,1998
158427,497,3.0,2001
7248,47200,3.0,2022
96687,3685,4.0,2000
183315,367,2.0,1998
152586,4367,3.0,2018
174646,111360,3.0,2016
65046,115149,3.5,2017
358,2012,3.0,2016
50316,5574,4.0,2012
67087,102125,2.5,2022
160493,4069,3.0,2021
21450,34162,4.0,2006
153370,5481,3.5,2003
93598,1704,5.0,2008
175499,6713,4.5,2023
31689,3844,4.0,2004
124836,8961,5.0,2020
47890,4776,3.5,2007
152184,53464,2.0,2016
180797,27608,3.0,2022
52068,64839,2.5,2021
150717,5881,0.5,2016
124263,589,3.5,2005
165599,2640,4.0,2001
10986,3623,3.5,2007
11967,2908,4.5,2003
60626,3521,4.0,2000
53661,5872,3.0,2014
111154,3654,3.0,2016
182297,66203,4.5,2021
36956,6558,3.5,2010
33860,2313,5.0,2007
39618,2762,3.5,2010
193644,3751,5.0,2001
75186,915,3.0,2003
38963,7361,5.0,2006
118399,3997,1.5,2005
106674,6735,5.0,2005
19493,140174,4.0,2022
177398,60684,3.5,2022
193097,3827,3.0,2001
1094,2959,5.0,2012
146298,2236,4.0,2003
105150,6796,3.0,2006
122149,27731,4.0,2014
59156,5418,3.0,2004
187378,520,2.5,2005
111777,88140,2.5,2019
19908,54503,4.0,2011
31746,1222,3.5,2004
16640,8666,0.5,2017
93105,4367,3.5,2018
124505,543,1.0,2018
99184,1954,3.0,2006
71238,106916,2.0,2016
63169,8784,4.5,2009
110866,318,5.0,2009
99724,50872,4.0,2020
114637,4388,2.0,2007
71556,1060,4.5,2005
157495,3527,5.0,2019
92877,2571,5.0,2000
16,6934,1.5,2018
194499,88,2.5,2022
65615,33164,0.5,2019
145247,2455,3.5,2006
148864,2006,4.0,2001
124810,48385,3.5,2010
50575,30749,4.0,2005
47051,274971,4.5,2022
23961,2628,1.5,2016
136735,116797,5.0,2016
132490,44555,3.5,2007
15467,3160,5.0,2000
127471,2951,5.0,2020
24166,45722,3.5,2010
113274,160656,4.5,2016
53874,8636,4.0,2005
130842,89039,3.5,2020
37678,102407,2.5,2019
137402,34,3.0,1999
22070,1101,3.5,2018
126973,2443,2.0,2002
49865,2686,2.5,2012
71502,17,4.0,2000
74613,50872,4.0,2010
161232,2459,1.5,2006
179959,223,4.0,2005
9397,74458,4.0,2022
74915,1954,3.5,2005
178385,48304,3.0,2017
142549,8970,4.5,2017
120119,7153,0.5,2017
159612,3552,4.0,2005
62813,2291,3.5,2007
172101,1653,4.5,2017
121383,103228,3.5,2017
118202,858,3.5,2020
169909,1721,4.0,2000
123683,112818,3.0,2017
109420,356,5.0,2000
94969,7151,3.5,2016
98560,2692,4.0,2003
150464,2617,3.0,2019
30343,45720,3.0,2022
72309,1088,3.5,2009
109388,5989,3.0,2021
31592,2762,5.0,2016
15455,653,3.0,2008
59050,25911,4.0,2021
146343,6239,3.5,2015
144438,7254,5.0,2010
88099,2600,1.0,2000
135433,7439,4.5,2004
131732,47,5.0,2003
104826,733,3.5,2016
53444,4678,2.5,2007
102294,2628,3.5,2017
129818,4131,4.0,2002
144639,73290,3.5,2018
24753,2028,2.0,2013
75649,1256,4.0,2000
91596,1483,2.0,2002
77536,7387,4.0,2008
71998,3755,3.5,2023
97519,3741,4.0,2015
28884,1356,1.0,2000
147560,3996,3.0,2001
